Product Name,ProductID,Actual price,Discount price,Stars,Rating,Reviews,Description,Link
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) IN-N15I Thin ...,COMGXXF2YKRHDTTU,39990.0,27490.0,5,3 Ratings,0 Reviews,Intel Core i3 Processor (12th Gen)8 GB LPDDR4 RAMWindows 11 Operating System256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,https://www.flipkart.com/thomson-neo-core-series-intel-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-in-n15i-thin-light-laptop/p/itm707312182fa98?pid=COMGXXF2YKRHDTTU&lid=LSTCOMGXXF2YKRHDTTUZ4S2OV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_487&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_a0AbIpHKxAScqPhZoIMfNHB816cmCt3d8mW-29UgyKTw67qYs0M-2Vg-ZI8sIh2VwM6XHD8FhXkN7Wi5wEBIh_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,COMGZW35W3DSJADN,89990.0,54990.0,3.9,7 Ratings,1 Reviews,Intel Core i5 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Warranty Term,https://www.flipkart.com/msi-cyborg-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a12ucx-264in-gaming-laptop/p/itm4d9f457aa0efc?pid=COMGZW35W3DSJADN&lid=LSTCOMGZW35W3DSJADNKVPOMQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_488&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_a0AbIpHKxAScqPhZoIMfNHB816cmCt3d8mW-29UgyKQlkZgLn3bvZW_cfm0VjvCytRhB8wNNBzC8LBBCkUXcbPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
Lenovo Legion 5 AMD Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,COMGHMH6JNJBDCBQ,186090.0,99990.0,4.6,16 Ratings,1 Reviews,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1Yr Warranty + 1 Yr Legion Ultimate Support and 1 Yr Accidental Damage Protection,https://www.flipkart.com/lenovo-legion-5-amd-ryzen-7-octa-core-5800h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-15ach6h-gaming-laptop/p/itm043bbc57b0a10?pid=COMGHMH6JNJBDCBQ&lid=LSTCOMGHMH6JNJBDCBQAS2I04&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_489&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=fb710d58-e603-45e3-aaf4-37c5ad2657cd.COMGHMH6JNJBDCBQ.SEARCH&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
Colorful P15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,COMGZKFB9RUX32NA,99999.0,68990.0,4.2,40 Ratings,5 Reviews,Intel Core i5 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,https://www.flipkart.com/colorful-p15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-23-he55d16512a-w-ind-gaming-laptop/p/itmc8b8c723f21e7?pid=COMGZKFB9RUX32NA&lid=LSTCOMGZKFB9RUX32NAXFBCNN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_490&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=fb710d58-e603-45e3-aaf4-37c5ad2657cd.COMGZKFB9RUX32NA.SEARCH&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
MSI Thin 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,COMGZW35SQXHBAUH,67990.0,51990.0,4.2,112 Ratings,15 Reviews,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Warranty Term,https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-b12ucx-1696in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGZW35SQXHBAUH&lid=LSTCOMGZW35SQXHBAUHXQTHLX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_491&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_a0AbIpHKxAScqPhZoIMfNHB816cmCt3d8mW-29UgyKRcPv_BO1wp0hNadzxpbt3s503Y2bDXIIu_Acm11FL4B_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
Thomson NEO Core Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin...,COMGXXF2RWP9QMJS,69990.0,43770.0,4.7,3 Ratings,1 Reviews,Intel Core i7 Processor (12th Gen)16 GB LPDDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,https://www.flipkart.com/thomson-neo-core-series-intel-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-in-n15i-thin-light-laptop/p/itmf1e397e4cd149?pid=COMGXXF2RWP9QMJS&lid=LSTCOMGXXF2RWP9QMJS58LLCM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_492&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_a0AbIpHKxAScqPhZoIMfNHB816cmCt3d8mW-29UgyKQ7hKCucia2KK3WJx1LSQjejJ1CDE71dl_AmDTo_Iy2u_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
MSI Modern 14 H Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home) Modern 14 H D13MG-072...,COMGXMY5QMG2RAV2,78990.0,68990.0,4.2,56 Ratings,5 Reviews,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD35.56 cm (14 inch) Display1 Year Carry-in Warranty,https://www.flipkart.com/msi-modern-14-h-intel-core-i7-13th-gen-13620h-16-gb-1-tb-ssd-windows-11-home-d13mg-072in-thin-light-laptop/p/itm92ab2cb02fc57?pid=COMGXMY5QMG2RAV2&lid=LSTCOMGXMY5QMG2RAV2PMYCYF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_493&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=fb710d58-e603-45e3-aaf4-37c5ad2657cd.COMGXMY5QMG2RAV2.SEARCH&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-KG3IN / NP750XGK-...,COMGYQ26WCTFKKQG,103489.0,82990.0,4.6,25 Ratings,2 Reviews,Intel Core 7 Processor16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-book4-intel-core-7-150u-16-gb-512-gb-ssd-windows-11-home-np750xgk-kg3in-np750xgk-lg3in-thin-light-laptop/p/itm1400d9751e558?pid=COMGYQ26WCTFKKQG&lid=LSTCOMGYQ26WCTFKKQGWLAICL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_494&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=fb710d58-e603-45e3-aaf4-37c5ad2657cd.COMGYQ26WCTFKKQG.SEARCH&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
Infinix Y1 Plus Neo (2023) Intel Celeron Quad Core 11th Gen N5100 - (4 GB/128 GB SSD/Windows 11 Home) ...,COMGQHVMVZZRGYWQ,29990.0,19990.0,4,"1,566 Ratings",210 Reviews,Intel Celeron Quad Core Processor (11th Gen)4 GB LPDDR4X RAMWindows 11 Operating System128 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/infinix-y1-plus-neo-2023-intel-celeron-quad-core-11th-gen-n5100-4-gb-128-gb-ssd-windows-11-home-xl30-thin-light-laptop/p/itm01497208068d1?pid=COMGQHVMVZZRGYWQ&lid=LSTCOMGQHVMVZZRGYWQI6R93P&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_495&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=fb710d58-e603-45e3-aaf4-37c5ad2657cd.COMGQHVMVZZRGYWQ.SEARCH&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
HP 247 G8 AMD Ryzen 5 Dual Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 247 G8 Notebook,COMGP8UQPGW5FYZP,63426.0,29990.0,4.3,60 Ratings,6 Reviews,AMD Ryzen 5 Dual Core Processor8 GB DDR4 RAM64 bit DOS Operating System512 GB SSD35.56 cm (14 inch) DisplayWindows1 year warranty,https://www.flipkart.com/hp-247-g8-amd-ryzen-5-dual-core-3500u-8-gb-512-gb-ssd-windows-11-home-notebook/p/itmbcb67ce3abe2b?pid=COMGP8UQPGW5FYZP&lid=LSTCOMGP8UQPGW5FYZPKMUUAJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_496&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=fb710d58-e603-45e3-aaf4-37c5ad2657cd.COMGP8UQPGW5FYZP.SEARCH&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
HP Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fy5004TU Thin and Light Lapto...,COMGQY48KGHRAF3B,52721.0,42990.0,4.2,"5,540 Ratings",485 Reviews,Intel Core i3 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-15s-fy5004tu-thin-light-laptop/p/itm02564528377fe?pid=COMGQY48KGHRAF3B&lid=LSTCOMGQY48KGHRAF3BRCYCYH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_497&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_a0AbIpHKxAScqPhZoIMfNHB816cmCt3d8mW-29UgyKToqhdyeETch_blazjYr_oN1xaEbIiQEOFKv72o8yU6rA%3D%3D&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin ...,COMGXXF2QXYGZUH6,44990.0,28129.0,5,3 Ratings,0 Reviews,Intel Core i3 Processor (12th Gen)8 GB LPDDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,https://www.flipkart.com/thomson-neo-core-series-intel-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-in-n15i-thin-light-laptop/p/itm9cac1526e1848?pid=COMGXXF2QXYGZUH6&lid=LSTCOMGXXF2QXYGZUH6SEKKHK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_498&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_a0AbIpHKxAScqPhZoIMfNHB816cmCt3d8mW-29UgyKRfjeSlQ8tjEUMUeRxKFzKpBSEgoTjPXYQJJ8ja-SO2OPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
Acer Predator Helios Neo 16 2024 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB...,COMGZKFB3ZTQGRT4,142999.0,129990.0,4,5 Ratings,0 Reviews,Intel Core i7 Processor (14th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year Carry-in Warranty,https://www.flipkart.com/acer-predator-helios-neo-16-2024-intel-core-i7-14th-gen-14700hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-phn16-72-77gz-gaming-laptop/p/itm4e69416e1cdbf?pid=COMGZKFB3ZTQGRT4&lid=LSTCOMGZKFB3ZTQGRT4YMVGPV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_499&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=fb710d58-e603-45e3-aaf4-37c5ad2657cd.COMGZKFB3ZTQGRT4.SEARCH&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (16 GB/512 GB SSD/Windows 11 Home) X515EA-EJ342WS Thi...,COMGZ3MYJ2Z22ZAS,49990.0,35800.0,4.3,"8,671 Ratings",751 Reviews,Intel Core i3 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-11th-gen-1115g4-16-gb-512-gb-ssd-windows-11-home-x515ea-ej342ws-thin-light-laptop/p/itm657040ef2c126?pid=COMGZ3MYJ2Z22ZAS&lid=LSTCOMGZ3MYJ2Z22ZAS9SZYYB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_500&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=fb710d58-e603-45e3-aaf4-37c5ad2657cd.COMGZ3MYJ2Z22ZAS.SEARCH&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
MSI Thin 15 Intel Core i7 12th Gen 12650H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,COMGZW37ZX66DBHF,83990.0,67990.0,NIL,NIL,NIL,Intel Core i7 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display2 Year Warranty Term,https://www.flipkart.com/msi-thin-15-intel-core-i7-12th-gen-12650h-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-2050-b12ucx-1693in-gaming-laptop/p/itma7591f687acd9?pid=COMGZW37ZX66DBHF&lid=LSTCOMGZW37ZX66DBHFGOYMTM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_501&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_a0AbIpHKxAScqPhZoIMfNHB816cmCt3d8mW-29UgyKQn8ktq7jPBPXSBDWxNEwRmjAViJPvaFAG7cOoOsI8nbfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,COMGYHP5ZB4AGZH6,69890.0,53390.0,3.8,53 Ratings,5 Reviews,Intel Core i5 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1Yr Warranty and 1 Yr Accidental Damage Protection,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm7329d9b344191?pid=COMGYHP5ZB4AGZH6&lid=LSTCOMGYHP5ZB4AGZH6FHRJ3V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_502&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_a0AbIpHKxAScqPhZoIMfNHB816cmCt3d8mW-29UgyKSiIDN8c9_ftrl2pL9fXorYwq0v3zMBK_SLJJ7o8J-_m6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
Lenovo Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82TW0019IH Laptop,COMGQ4FYXUNQUFXV,99999.0,47190.0,4.1,63 Ratings,2 Reviews,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display3 YEARS,https://www.flipkart.com/lenovo-intel-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-82tw0019ih-laptop/p/itm4db7d7505c528?pid=COMGQ4FYXUNQUFXV&lid=LSTCOMGQ4FYXUNQUFXVISL9N0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_503&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=fb710d58-e603-45e3-aaf4-37c5ad2657cd.COMGQ4FYXUNQUFXV.SEARCH&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
Lenovo LOQ 2024 Intel Core i7 13th Gen 13650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,COMGYSFG7JNFXNM9,123090.0,89990.0,4.5,4 Ratings,0 Reviews,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home & Student 20211Yr Warranty and 1 Yr Accidental Damage Protection,https://www.flipkart.com/lenovo-loq-2024-intel-core-i7-13th-gen-13650hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15irx9-gaming-laptop/p/itm5e2f1c8e06869?pid=COMGYSFG7JNFXNM9&lid=LSTCOMGYSFG7JNFXNM9NT4T6Z&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_504&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=fb710d58-e603-45e3-aaf4-37c5ad2657cd.COMGYSFG7JNFXNM9.SEARCH&ppt=None&ppn=None&ssid=giy3fiy2ww0000001722739761444&qH=312f91285e048e09
"ASUS Vivobook S 15 OLED (2024) - AI Powered, Intel EVO H-Series, Intel Core Ultra 5 125H - (16 GB/1 TB...",COMHYYZNPTQFQXZY,106990.0,96990.0,4.4,8 Ratings,1 Reviews,Intel Core Ultra 5 Processor16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-s-15-oled-2024-ai-powered-intel-evo-h-series-core-ultra-5-125h-16-gb-1-tb-ssd-windows-11-home-s5506ma-ma552ws-thin-light-laptop/p/itmd459f255adcc2?pid=COMHYYZNPTQFQXZY&lid=LSTCOMHYYZNPTQFQXZYCCXKZC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_505&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=1d85b127-9c23-4b6d-9719-1d0e28d3a0a4.COMHYYZNPTQFQXZY.SEARCH&ppt=None&ppn=None&ssid=yid0v3cta80000001722739771115&qH=312f91285e048e09
ASUS TUF Gaming A17 with 90Whr Battery AMD Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 1...,COMGFYQZZFRKBNWV,71990.0,54750.0,4.4,"2,210 Ratings",249 Reviews,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD43.94 cm (17.3 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-tuf-gaming-a17-90whr-battery-amd-ryzen-5-hexa-core-r5-4600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fa706ihrb-hx041w-laptop/p/itma6a06bcb13a3b?pid=COMGFYQZZFRKBNWV&lid=LSTCOMGFYQZZFRKBNWV9MTKLI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_506&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=1d85b127-9c23-4b6d-9719-1d0e28d3a0a4.COMGFYQZZFRKBNWV.SEARCH&ppt=None&ppn=None&ssid=yid0v3cta80000001722739771115&qH=312f91285e048e09
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light L...,COMGZVGHE9QU8C6M,51266.0,36990.0,4.2,"3,102 Ratings",221 Reviews,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-2023-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fy5003tu-thin-light-laptop/p/itm2977a9ca00317?pid=COMGZVGHE9QU8C6M&lid=LSTCOMGZVGHE9QU8C6MHJQTO4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_507&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_JQtcOX6HIXR6ie-vWr_G4yvWv2UtxCEntPu0qxLI7-bWUpNcn2eG0KcSyFcE3cKI-8KCfp-RZpP0LWJ-kxESDg%3D%3D&ppt=None&ppn=None&ssid=yid0v3cta80000001722739771115&qH=312f91285e048e09
Lenovo IdeaPad Slim 1 (2024) AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | ...,COMG9VHHF6HVJPP9,55090.0,35990.0,4.2,"4,238 Ratings",411 Reviews,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD100.63 cm (39.62 cm) DisplayOffice Home and Student 20211Yr Warranty and 1 Yr Accidental Damage Protection,https://www.flipkart.com/lenovo-ideapad-slim-1-2024-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15acl6-15alc7-2-thin-light-laptop/p/itmfab29c14ba777?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_508&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_JQtcOX6HIXR6ie-vWr_G4yvWv2UtxCEntPu0qxLI7-ZRdQIwshhDHFTcbBmfZ0LCZMuIvOaElHhssd8_40IgmfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=yid0v3cta80000001722739771115&qH=312f91285e048e09
Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXU3HN/A,COMGYP5GZH7XGYWG,134900.0,126890.0,4.6,220 Ratings,15 Reviews,"Apple M3 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD33.02 cm (13 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos1 Year Onsite Warranty",https://www.flipkart.com/apple-macbook-air-m3-8-gb-512-gb-ssd-macos-sonoma-mrxu3hn-a/p/itmfda90163f527d?pid=COMGYP5GZH7XGYWG&lid=LSTCOMGYP5GZH7XGYWGDIFVJK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_509&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=1d85b127-9c23-4b6d-9719-1d0e28d3a0a4.COMGYP5GZH7XGYWG.SEARCH&ppt=None&ppn=None&ssid=yid0v3cta80000001722739771115&qH=312f91285e048e09
